2024-11-27 17:09:46,540,INFO,Missatge d'info en format CSV.
2024-11-27 17:09:46,540,ERROR,Missatge d'error en format CSV.
2024-11-27 17:09:46,541,ERROR,CSV Log: El número 1 és senar!
2024-11-27 17:09:46,542,INFO,CSV Log: El número 2 és parell.
2024-11-27 17:09:46,543,ERROR,CSV Log: El número 3 és senar!
2024-11-27 17:09:46,544,INFO,CSV Log: El número 4 és parell.
2024-11-27 17:09:46,545,ERROR,CSV Log: El número 5 és senar!
2024-11-27 17:09:46,545,INFO,CSV Log: El número 6 és parell.
2024-11-27 17:09:46,548,ERROR,CSV Log: El número 7 és senar!
2024-11-27 17:09:46,549,INFO,CSV Log: El número 8 és parell.
2024-11-27 17:09:46,550,ERROR,CSV Log: El número 9 és senar!
2024-11-27 17:09:46,550,INFO,CSV Log: El número 10 és parell.
2024-11-27 17:09:46,551,ERROR,CSV Log: El número 11 és senar!
2024-11-27 17:09:46,552,INFO,CSV Log: El número 12 és parell.
2024-11-27 17:09:46,552,ERROR,CSV Log: El número 13 és senar!
2024-11-27 17:09:46,553,INFO,CSV Log: El número 14 és parell.
2024-11-27 17:09:46,554,ERROR,CSV Log: El número 15 és senar!
2024-11-27 17:09:46,554,INFO,CSV Log: El número 16 és parell.
2024-11-27 17:09:46,555,ERROR,CSV Log: El número 17 és senar!
2024-11-27 17:09:46,556,INFO,CSV Log: El número 18 és parell.
2024-11-27 17:09:46,556,ERROR,CSV Log: El número 19 és senar!
2024-11-27 17:09:46,557,INFO,CSV Log: El número 20 és parell.
